Date,League,Time,Home,Away,Home_Pts,Away_Pts,Odds_H,Odds_A,Over_Line,Odds_Over,Odds_Under,HA_Line,HA_Odds_H,HA_Odds_A
2021-01-08,Eua Nba,22:00,Houston Rockets,Orlando Magic,132.0,90.0,1.35,3.3,221.5,1.9,1.9,-6.5,1.9,1.9
2021-01-08,Eua Nba,22:00,Milwaukee Bucks,Utah Jazz,118.0,131.0,1.41,3.0,231.5,1.9,1.9,-5.5,1.9,1.9
2021-01-09,Eua Nba,00:00,Golden State Warriors,Los Angeles Clippers,115.0,105.0,3.15,1.38,228.5,1.9,1.9,4.5,1.9,1.9
2021-01-09,Eua Nba,21:00,Indiana Pacers,Phoenix Suns,117.0,125.0,1.68,2.25,215.5,1.9,1.9,-3.5,1.9,1.9
2021-01-09,Eua Nba,00:00,Los Angeles Lakers,Chicago Bulls,117.0,115.0,1.25,4.2,221.5,1.9,1.9,-9.5,1.9,1.9
2021-01-09,Eua Nba,17:00,Philadelphia 76ers,Denver Nuggets,103.0,115.0,8.5,1.08,215.5,1.9,1.9,4.5,1.95,1.86
2021-01-09,Eua Nba,00:00,Sacramento Kings,Toronto Raptors,123.0,144.0,1.95,1.86,222.5,1.9,1.9,1.5,1.9,1.9
2021-01-09,Eua Nba,21:00,Charlotte Hornets,Atlanta Hawks,113.0,105.0,2.65,1.54,226.5,1.86,1.95,4.5,1.9,1.9
2021-01-09,Eua Nba,22:00,Minnesota Timberwolves,San Antonio Spurs,122.0,125.0,2.35,1.64,230.5,1.9,1.9,2.5,1.9,1.9
2021-01-09,Eua Nba,22:00,Milwaukee Bucks,Cleveland Cavaliers,100.0,90.0,1.25,4.2,218.5,1.9,1.9,-15.5,1.9,1.9
2021-01-09,Eua Nba,22:30,Dallas Mavericks,Orlando Magic,112.0,98.0,1.41,3.0,215.5,1.9,1.9,-6.5,1.95,1.86
2021-01-09,Eua Nba,21:00,Washington Wizards,Miami Heat,124.0,128.0,5.25,1.18,226.5,1.9,1.9,5.5,1.9,1.9
2021-01-10,Eua Nba,17:00,Detroit Pistons,Utah Jazz,86.0,96.0,4.25,1.23,215.5,1.9,1.9,7.5,1.9,1.9
2021-01-10,Eua Nba,20:00,New York Knicks,Denver Nuggets,89.0,114.0,2.8,1.45,212.5,1.9,1.9,5.5,1.9,1.9
2021-01-10,Eua Nba,18:00,Los Angeles Clippers,Chicago Bulls,130.0,127.0,1.11,6.75,221.5,1.9,1.9,-11.5,1.9,1.9
2021-01-10,Eua Nba,00:00,Sacramento Kings,Portland Trail Blazers,99.0,125.0,2.7,1.5,233.5,1.9,1.9,5.5,1.86,1.95
2021-01-10,Eua Nba,20:00,Brooklyn Nets,Oklahoma City Thunder,116.0,129.0,1.29,3.7,222.5,1.9,1.9,-9.5,1.9,1.9
2021-01-10,Eua Nba,21:00,Houston Rockets,Los Angeles Lakers,102.0,120.0,2.55,1.57,222.5,1.9,1.9,2.5,1.95,1.86
2021-01-10,Eua Nba,22:30,Golden State Warriors,Toronto Raptors,106.0,105.0,2.2,1.71,230.5,1.9,1.9,1.5,1.9,1.9
2021-01-10,Eua Nba,22:00,Minnesota Timberwolves,San Antonio Spurs,96.0,88.0,2.55,1.57,229.5,1.9,1.9,2.5,1.95,1.86
2021-01-11,Eua Nba,21:00,Washington Wizards,Phoenix Suns,128.0,107.0,3.1,1.4,229.5,1.9,1.9,5.5,1.9,1.9
2021-01-11,Eua Nba,21:00,Orlando Magic,Milwaukee Bucks,99.0,121.0,5.0,1.19,224.5,1.9,1.9,7.5,1.9,1.9
2021-01-11,Eua Nba,21:00,Cleveland Cavaliers,Memphis Grizzlies,91.0,101.0,2.1,1.76,205.5,1.9,1.9,-1.5,1.9,1.9
2021-01-11,Eua Nba,21:00,Charlotte Hornets,New York Knicks,109.0,88.0,1.54,2.65,209.5,1.9,1.9,-4.5,1.9,1.9
2021-01-11,Eua Nba,21:30,Atlanta Hawks,Philadelphia 76ers,112.0,94.0,1.42,2.95,220.5,1.9,1.9,-6.5,1.9,1.9
2021-01-12,Eua Nba,00:00,Sacramento Kings,Indiana Pacers,127.0,122.0,2.4,1.62,225.5,1.9,1.9,3.5,1.9,1.9
2021-01-12,Eua Nba,22:00,Houston Rockets,Los Angeles Lakers,100.0,117.0,2.7,1.5,221.5,1.9,1.9,4.5,1.9,1.9
2021-01-12,Eua Nba,21:30,Brooklyn Nets,Denver Nuggets,122.0,116.0,1.76,2.1,230.5,1.9,1.9,-1.5,1.9,1.9
2021-01-12,Eua Nba,22:00,Oklahoma City Thunder,San Antonio Spurs,102.0,112.0,2.15,1.74,215.5,1.9,1.9,2.5,1.9,1.9
2021-01-12,Eua Nba,21:00,Philadelphia 76ers,Miami Heat,137.0,134.0,1.26,4.0,209.5,1.9,1.9,-8.5,1.9,1.9
2021-01-12,Eua Nba,00:00,Portland Trail Blazers,Toronto Raptors,112.0,111.0,1.54,2.65,230.5,1.9,1.9,-5.5,1.9,1.9
2021-01-12,Eua Nba,21:30,Cleveland Cavaliers,Utah Jazz,87.0,117.0,7.0,1.11,205.5,1.9,1.9,10.5,1.9,1.9
2021-01-13,Eua Nba,22:00,Oklahoma City Thunder,Los Angeles Lakers,99.0,128.0,5.25,1.18,215.5,1.9,1.9,7.5,1.86,1.95
2021-01-13,Eua Nba,22:00,Minnesota Timberwolves,Memphis Grizzlies,107.0,118.0,1.71,2.2,219.5,1.83,2.0,-2.5,1.9,1.9
2021-01-13,Eua Nba,21:00,Charlotte Hornets,Dallas Mavericks,93.0,104.0,2.35,1.64,219.5,1.9,1.9,3.5,1.86,1.95
2021-01-13,Eua Nba,21:00,Detroit Pistons,Milwaukee Bucks,101.0,110.0,5.5,1.16,225.5,1.9,1.9,10.5,1.9,1.9
2021-01-13,Eua Nba,00:30,Golden State Warriors,Indiana Pacers,95.0,104.0,1.62,2.4,226.5,1.9,1.9,-3.5,1.9,1.9
2021-01-13,Eua Nba,21:30,New York Knicks,Brooklyn Nets,109.0,116.0,2.3,1.66,218.5,1.9,1.9,3.5,1.9,1.9
2021-01-14,Eua Nba,21:30,San Antonio Spurs,Houston Rockets,105.0,109.0,1.33,3.4,218.5,1.9,1.9,-7.5,1.9,1.9
2021-01-14,Eua Nba,21:30,Toronto Raptors,Charlotte Hornets,111.0,108.0,1.2,4.75,218.5,1.9,1.9,-9.5,1.9,1.9
2021-01-14,Eua Nba,21:00,Philadelphia 76ers,Miami Heat,125.0,108.0,1.26,4.0,222.5,1.9,1.9,-10.5,1.9,1.9
2021-01-14,Eua Nba,00:00,Sacramento Kings,Portland Trail Blazers,126.0,132.0,2.7,1.5,236.5,1.9,1.9,1.5,1.9,1.9
2021-01-14,Eua Nba,00:00,Los Angeles Clippers,New Orleans Pelicans,111.0,106.0,1.18,5.25,215.5,1.9,1.9,-10.5,1.9,1.9
2021-01-15,Eua Nba,23:00,Utah Jazz,Atlanta Hawks,116.0,92.0,1.4,3.1,223.5,1.9,1.9,-6.5,1.9,1.9
2021-01-15,Eua Nba,22:00,Oklahoma City Thunder,Chicago Bulls,127.0,125.0,2.2,1.71,224.5,1.9,1.9,-1.5,1.9,1.9
2021-01-15,Eua Nba,21:30,Boston Celtics,Orlando Magic,124.0,97.0,1.57,2.55,213.5,1.9,1.9,-4.5,1.95,1.86
2021-01-15,Eua Nba,00:00,Denver Nuggets,Golden State Warriors,114.0,104.0,1.55,2.6,225.5,1.9,1.9,-5.5,1.9,1.9
2021-01-15,Eua Nba,21:30,Milwaukee Bucks,Dallas Mavericks,112.0,109.0,1.31,3.6,228.5,1.9,1.9,-7.5,1.9,1.9
2021-01-15,Eua Nba,00:00,Portland Trail Blazers,Indiana Pacers,87.0,111.0,1.66,2.3,228.5,1.9,1.9,-3.5,1.9,1.9
2021-01-15,Eua Nba,21:30,Cleveland Cavaliers,New York Knicks,106.0,103.0,2.15,1.74,196.5,1.9,1.9,2.5,1.9,1.9
2021-01-16,Eua Nba,00:00,Los Angeles Lakers,New Orleans Pelicans,112.0,95.0,1.25,4.2,218.5,1.9,1.9,-9.5,1.9,1.9
2021-01-16,Eua Nba,20:00,Brooklyn Nets,Orlando Magic,122.0,115.0,1.22,4.5,225.5,1.9,1.9,-9.5,1.9,1.9
2021-01-16,Eua Nba,19:00,San Antonio Spurs,Houston Rockets,103.0,91.0,1.33,3.4,216.5,1.9,1.9,-7.5,1.95,1.86
2021-01-16,Eua Nba,00:00,Sacramento Kings,Los Angeles Clippers,100.0,138.0,3.3,1.35,226.5,1.9,1.9,6.5,1.9,1.9
2021-01-16,Eua Nba,21:30,Toronto Raptors,Charlotte Hornets,116.0,113.0,1.37,3.2,218.5,1.9,1.9,-7.5,1.9,1.9
2021-01-16,Eua Nba,22:00,Miami Heat,Detroit Pistons,100.0,120.0,1.45,2.8,214.5,1.9,1.9,-5.5,1.9,1.9
2021-01-16,Eua Nba,22:00,Memphis Grizzlies,Philadelphia 76ers,106.0,104.0,1.8,2.05,218.5,1.95,1.86,-1.5,1.95,1.86
2021-01-17,Eua Nba,00:00,Portland Trail Blazers,Atlanta Hawks,112.0,106.0,1.52,2.67,234.5,1.9,1.9,-4.5,1.9,1.9
2021-01-17,Eua Nba,15:00,Boston Celtics,New York Knicks,75.0,105.0,1.31,3.6,210.5,1.9,1.9,-7.5,1.95,1.86
2021-01-17,Eua Nba,17:00,Dallas Mavericks,Chicago Bulls,101.0,117.0,1.36,3.25,226.5,1.9,1.9,-7.5,1.95,1.86
2021-01-17,Eua Nba,22:00,Denver Nuggets,Utah Jazz,105.0,109.0,2.0,1.83,219.5,1.9,1.9,1.5,1.9,1.9
2021-01-17,Eua Nba,23:00,Sacramento Kings,New Orleans Pelicans,123.0,128.0,2.25,1.68,226.5,1.9,1.9,1.5,1.9,1.9
2021-01-18,Eua Nba,00:00,Los Angeles Clippers,Indiana Pacers,129.0,96.0,1.28,3.75,218.5,1.9,1.9,-8.5,1.95,1.86
2021-01-18,Eua Nba,16:30,Atlanta Hawks,Minnesota Timberwolves,108.0,97.0,1.33,3.4,227.5,1.9,1.9,-7.5,1.95,1.86
2021-01-18,Eua Nba,17:00,Portland Trail Blazers,San Antonio Spurs,104.0,125.0,2.0,1.83,224.5,1.9,1.9,1.5,1.9,1.9
2021-01-18,Eua Nba,14:00,New York Knicks,Orlando Magic,91.0,84.0,2.1,1.76,205.5,1.9,1.9,1.5,1.9,1.9
2021-01-18,Eua Nba,19:00,Memphis Grizzlies,Phoenix Suns,108.0,104.0,2.8,1.45,217.5,1.9,1.9,3.5,1.9,1.9
2021-01-18,Eua Nba,21:30,Brooklyn Nets,Milwaukee Bucks,125.0,123.0,2.55,1.57,237.5,1.9,1.9,2.5,1.9,1.9
2021-01-18,Eua Nba,22:00,Miami Heat,Detroit Pistons,113.0,107.0,1.41,3.0,215.5,1.9,1.9,-6.5,1.9,1.9
2021-01-18,Eua Nba,22:00,Chicago Bulls,Houston Rockets,125.0,120.0,2.1,1.76,225.5,1.9,1.9,-1.5,2.0,1.83
2021-01-18,Eua Nba,21:30,Toronto Raptors,Dallas Mavericks,116.0,93.0,1.62,2.4,218.5,1.83,2.0,-4.5,1.9,1.9
2021-01-19,Eua Nba,23:00,Denver Nuggets,Oklahoma City Thunder,119.0,101.0,1.19,5.0,219.5,1.9,1.9,-10.5,1.9,1.9
2021-01-19,Eua Nba,00:00,Los Angeles Lakers,Golden State Warriors,113.0,115.0,1.22,4.5,223.5,1.9,1.9,-8.5,1.9,1.9
2021-01-19,Eua Nba,23:00,Utah Jazz,New Orleans Pelicans,118.0,102.0,1.37,3.2,217.5,1.9,1.9,-6.5,1.9,1.9
2021-01-20,Eua Nba,23:30,Houston Rockets,Phoenix Suns,103.0,109.0,3.0,1.41,218.5,1.9,1.9,5.5,1.95,1.86
2021-01-20,Eua Nba,22:00,Minnesota Timberwolves,Orlando Magic,96.0,97.0,2.55,1.57,216.5,1.9,1.9,3.5,1.9,1.9
2021-01-20,Eua Nba,21:30,Atlanta Hawks,Detroit Pistons,123.0,115.0,1.55,2.6,219.5,1.9,1.9,-6.5,1.9,1.9
2021-01-20,Eua Nba,21:30,Toronto Raptors,Miami Heat,102.0,111.0,1.55,2.6,0.0,0.0,0.0,-3.5,1.9,1.9
2021-01-20,Eua Nba,21:00,Indiana Pacers,Dallas Mavericks,112.0,124.0,2.25,1.68,217.5,1.9,1.9,-1.5,1.95,1.86
2021-01-20,Eua Nba,21:00,Philadelphia 76ers,Boston Celtics,117.0,109.0,1.54,2.65,219.5,1.9,1.9,-5.5,1.9,1.9
2021-01-20,Eua Nba,21:00,Cleveland Cavaliers,Brooklyn Nets,147.0,135.0,5.25,1.18,222.5,1.9,1.9,9.5,1.9,1.9
2021-01-21,Eua Nba,00:00,Los Angeles Clippers,Sacramento Kings,115.0,96.0,1.15,5.75,229.5,1.9,1.9,-10.5,1.86,1.95
2021-01-21,Eua Nba,00:00,Golden State Warriors,San Antonio Spurs,121.0,99.0,1.86,1.95,226.5,1.9,1.9,-1.5,1.9,1.9
2021-01-21,Eua Nba,21:30,Milwaukee Bucks,Los Angeles Lakers,106.0,113.0,1.83,2.0,228.5,1.9,1.9,-1.5,1.95,1.86
2021-01-22,Eua Nba,21:00,Indiana Pacers,Orlando Magic,120.0,118.0,1.5,2.7,215.5,1.9,1.9,-4.5,1.9,1.9
2021-01-22,Eua Nba,00:00,Utah Jazz,New Orleans Pelicans,129.0,118.0,1.35,3.3,216.5,1.9,1.9,-6.5,1.9,1.9
2021-01-22,Eua Nba,00:00,Golden State Warriors,New York Knicks,104.0,119.0,1.47,2.75,214.5,1.9,1.9,-5.5,1.9,1.9
2021-01-22,Eua Nba,21:00,Detroit Pistons,Houston Rockets,102.0,103.0,1.68,2.25,214.5,1.9,1.9,-3.5,1.9,1.9
2021-01-22,Eua Nba,21:00,Charlotte Hornets,Chicago Bulls,110.0,123.0,1.66,2.3,227.5,1.9,1.9,-3.5,1.9,1.9
2021-01-22,Eua Nba,21:30,Toronto Raptors,Miami Heat,101.0,81.0,1.76,2.1,219.5,1.9,1.9,-2.5,1.95,1.86
2021-01-22,Eua Nba,21:30,Cleveland Cavaliers,Brooklyn Nets,125.0,113.0,3.2,1.37,223.5,1.9,1.9,6.5,1.9,1.9
2021-01-22,Eua Nba,22:00,Minnesota Timberwolves,Atlanta Hawks,98.0,116.0,3.0,1.41,223.5,1.9,1.9,4.5,1.9,1.9
2021-01-22,Eua Nba,22:30,San Antonio Spurs,Dallas Mavericks,117.0,122.0,2.1,1.76,222.5,1.9,1.9,2.5,1.9,1.9
2021-01-22,Eua Nba,21:30,Philadelphia 76ers,Boston Celtics,122.0,110.0,0.0,0.0,221.5,1.9,1.9,-4.5,1.9,1.9
2021-01-23,Eua Nba,22:00,Brooklyn Nets,Miami Heat,128.0,124.0,1.31,3.6,230.5,1.9,1.9,-7.5,1.9,1.9
2021-01-23,Eua Nba,00:00,Sacramento Kings,New York Knicks,103.0,94.0,1.6,2.45,218.5,1.9,1.9,-4.5,1.9,1.9
2021-01-23,Eua Nba,22:00,Minnesota Timberwolves,New Orleans Pelicans,120.0,110.0,4.0,1.26,216.5,1.9,1.9,8.5,1.9,1.9
2021-01-23,Eua Nba,22:00,Detroit Pistons,Philadelphia 76ers,110.0,114.0,4.25,1.23,215.5,1.9,1.9,4.5,1.9,1.9
2021-01-23,Eua Nba,00:00,Los Angeles Clippers,Oklahoma City Thunder,120.0,106.0,1.08,8.5,219.5,1.9,1.9,-13.5,1.9,1.9
2021-01-23,Eua Nba,23:00,Phoenix Suns,Denver Nuggets,112.0,120.0,2.15,1.74,215.5,1.9,1.9,-1.5,1.9,1.9
2021-01-23,Eua Nba,23:00,Dallas Mavericks,Houston Rockets,108.0,133.0,1.33,3.4,218.5,1.9,1.9,-10.5,1.9,1.9
2021-01-23,Eua Nba,23:00,Chicago Bulls,Los Angeles Lakers,90.0,101.0,4.75,1.2,226.5,1.9,1.9,9.5,1.95,1.86
2021-01-23,Eua Nba,23:00,Utah Jazz,Golden State Warriors,127.0,108.0,1.33,3.4,224.5,1.86,1.95,-7.5,1.95,1.86
2021-01-24,Eua Nba,22:00,Milwaukee Bucks,Atlanta Hawks,129.0,115.0,1.11,7.0,225.5,1.9,1.9,-11.5,1.9,1.9
2021-01-24,Eua Nba,21:00,Boston Celtics,Cleveland Cavaliers,141.0,103.0,1.41,3.0,212.5,1.9,1.9,-6.5,1.9,1.9
2021-01-24,Eua Nba,22:00,San Antonio Spurs,Washington Wizards,121.0,101.0,1.43,2.9,230.5,1.9,1.9,-7.5,1.95,1.86
2021-01-24,Eua Nba,18:00,Los Angeles Clippers,Oklahoma City Thunder,108.0,100.0,1.09,8.0,220.5,1.9,1.9,-13.5,1.9,1.9
2021-01-24,Eua Nba,15:00,Indiana Pacers,Toronto Raptors,102.0,107.0,1.55,2.6,216.5,1.9,1.9,-4.5,1.9,1.9
2021-01-24,Eua Nba,21:00,Orlando Magic,Charlotte Hornets,104.0,107.0,2.1,1.76,213.5,1.9,1.9,-1.5,1.95,1.86
2021-01-25,Eua Nba,21:00,Detroit Pistons,Philadelphia 76ers,119.0,104.0,2.75,1.47,215.5,1.9,1.9,4.5,1.95,1.86
2021-01-25,Eua Nba,00:00,Portland Trail Blazers,New York Knicks,116.0,113.0,1.58,2.5,212.5,1.9,1.9,-3.5,1.9,1.9
2021-01-25,Eua Nba,21:00,Orlando Magic,Charlotte Hornets,117.0,108.0,1.83,2.0,212.5,1.9,1.9,-1.5,1.9,1.9
2021-01-25,Eua Nba,21:00,Indiana Pacers,Toronto Raptors,129.0,114.0,1.74,2.15,216.5,1.9,1.9,-2.5,1.9,1.9
2021-01-25,Eua Nba,21:30,Brooklyn Nets,Miami Heat,98.0,85.0,1.32,3.5,234.5,1.9,1.9,-7.5,1.9,1.9
2021-01-25,Eua Nba,22:00,Cleveland Cavaliers,Los Angeles Lakers,108.0,115.0,6.75,1.11,212.5,1.9,1.9,10.5,1.9,1.9
2021-01-25,Eua Nba,22:30,Dallas Mavericks,Denver Nuggets,113.0,117.0,2.15,1.74,221.5,1.86,1.95,1.5,1.95,1.86
2021-01-25,Eua Nba,23:00,Chicago Bulls,Boston Celtics,103.0,119.0,2.45,1.6,227.5,1.9,1.9,3.5,1.9,1.9
2021-01-26,Eua Nba,00:00,Portland Trail Blazers,Oklahoma City Thunder,122.0,125.0,1.5,2.7,221.5,1.9,1.9,-5.5,1.9,1.9
2021-01-26,Eua Nba,00:00,Golden State Warriors,Minnesota Timberwolves,130.0,108.0,1.25,4.1,225.5,1.9,1.9,-9.5,1.9,1.9
2021-01-26,Eua Nba,21:30,Atlanta Hawks,Los Angeles Clippers,108.0,99.0,1.45,2.8,220.5,1.9,1.9,-5.5,1.9,1.9
2021-01-26,Eua Nba,22:00,Houston Rockets,Washington Wizards,107.0,88.0,1.64,2.35,230.5,1.9,1.9,-3.5,1.95,1.86
2021-01-26,Eua Nba,23:00,Utah Jazz,New York Knicks,108.0,94.0,1.14,6.0,211.5,1.9,1.9,-11.5,1.9,1.9
2021-01-27,Eua Nba,21:00,Charlotte Hornets,Indiana Pacers,106.0,116.0,2.3,1.66,218.5,1.9,1.9,-1.5,2.05,1.8
2021-01-27,Eua Nba,22:30,San Antonio Spurs,Boston Celtics,110.0,106.0,2.6,1.55,223.5,1.9,1.9,3.5,1.95,1.86
2021-01-27,Eua Nba,21:00,Orlando Magic,Sacramento Kings,107.0,121.0,1.83,2.0,221.5,1.9,1.9,-1.5,1.9,1.9
2021-01-27,Eua Nba,21:30,Philadelphia 76ers,Los Angeles Lakers,107.0,106.0,2.6,1.55,221.5,1.9,1.9,2.5,2.0,1.83
2021-01-27,Eua Nba,21:30,Toronto Raptors,Milwaukee Bucks,108.0,115.0,3.1,1.4,223.5,1.9,1.9,5.5,1.9,1.9
2021-01-27,Eua Nba,23:00,Phoenix Suns,Oklahoma City Thunder,97.0,102.0,1.29,3.7,216.5,1.9,1.9,-7.5,1.9,1.9
2021-01-27,Eua Nba,21:30,Miami Heat,Denver Nuggets,82.0,109.0,3.0,1.41,215.5,1.9,1.9,5.5,1.9,1.9
2021-01-27,Eua Nba,21:30,Atlanta Hawks,Brooklyn Nets,128.0,132.0,2.95,1.42,235.5,1.9,1.9,5.5,1.9,1.9
2021-01-27,Eua Nba,23:00,New Orleans Pelicans,Washington Wizards,124.0,106.0,1.28,3.75,226.5,1.9,1.9,-8.5,1.9,1.9
2021-01-27,Eua Nba,21:00,Cleveland Cavaliers,Detroit Pistons,122.0,107.0,1.76,2.1,213.5,1.9,1.9,-2.5,1.9,1.9
2021-01-27,Eua Nba,23:00,Utah Jazz,Dallas Mavericks,116.0,104.0,1.76,2.1,219.5,1.9,1.9,-3.5,1.9,1.9
2021-01-28,Eua Nba,22:00,Miami Heat,Los Angeles Clippers,105.0,109.0,1.76,2.1,211.5,1.9,1.9,-5.5,1.95,1.86
2021-01-28,Eua Nba,22:00,Detroit Pistons,Los Angeles Lakers,107.0,92.0,3.6,1.31,213.5,1.9,1.9,6.5,1.9,1.9
2021-01-28,Eua Nba,00:00,Golden State Warriors,Minnesota Timberwolves,123.0,111.0,1.23,4.25,227.5,1.9,1.9,-9.5,1.9,1.9
2021-01-28,Eua Nba,21:30,Houston Rockets,Portland Trail Blazers,104.0,101.0,1.54,2.65,227.5,1.9,1.9,-4.5,1.9,1.9
2021-01-29,Eua Nba,00:00,Phoenix Suns,Golden State Warriors,114.0,93.0,1.76,2.1,217.5,1.9,1.9,-2.5,1.9,1.9
2021-01-29,Eua Nba,21:00,Washington Wizards,Atlanta Hawks,100.0,116.0,2.45,1.6,233.5,1.9,1.9,3.5,1.9,1.9
2021-01-29,Eua Nba,21:00,Charlotte Hornets,Indiana Pacers,108.0,105.0,2.45,1.6,219.5,1.86,1.95,3.5,1.9,1.9
2021-01-29,Eua Nba,21:30,Toronto Raptors,Sacramento Kings,124.0,126.0,1.55,2.6,226.5,1.9,1.9,-5.5,1.9,1.9
2021-01-29,Eua Nba,21:30,New Orleans Pelicans,Milwaukee Bucks,131.0,126.0,3.2,1.37,228.5,1.9,1.9,6.5,1.9,1.9
2021-01-29,Eua Nba,22:00,Orlando Magic,Los Angeles Clippers,90.0,116.0,3.7,1.29,211.5,1.9,1.9,-3.5,1.9,1.9
2021-01-29,Eua Nba,22:00,Oklahoma City Thunder,Brooklyn Nets,125.0,147.0,3.2,1.37,229.5,1.9,1.9,6.5,1.9,1.9
2021-01-29,Eua Nba,22:00,Minnesota Timberwolves,Philadelphia 76ers,94.0,118.0,4.5,1.22,224.5,1.9,1.9,6.5,1.9,1.9
2021-01-29,Eua Nba,22:30,San Antonio Spurs,Denver Nuggets,119.0,109.0,2.5,1.58,220.5,1.9,1.9,3.5,1.9,1.9
2021-01-29,Eua Nba,21:30,New York Knicks,Cleveland Cavaliers,102.0,81.0,1.83,2.0,205.5,1.86,1.95,-1.5,1.9,1.9
2021-01-30,Eua Nba,22:30,Boston Celtics,Los Angeles Lakers,95.0,96.0,2.45,1.6,216.5,1.9,1.9,1.5,1.9,1.9
2021-01-30,Eua Nba,23:00,Dallas Mavericks,Phoenix Suns,105.0,111.0,1.86,1.95,214.5,1.9,1.9,-2.5,1.95,1.86
2021-01-30,Eua Nba,22:30,San Antonio Spurs,Memphis Grizzlies,112.0,129.0,1.62,2.4,219.5,1.9,1.9,-4.5,1.95,1.86
2021-01-30,Eua Nba,22:00,New Orleans Pelicans,Houston Rockets,112.0,126.0,1.76,2.1,222.5,1.9,1.9,-1.5,1.86,1.95
2021-01-30,Eua Nba,22:00,Chicago Bulls,Portland Trail Blazers,122.0,123.0,1.83,2.0,232.5,1.9,1.9,-2.5,1.9,1.9
2021-01-30,Eua Nba,22:00,Miami Heat,Sacramento Kings,105.0,104.0,1.38,3.15,223.5,1.9,1.9,-6.5,1.9,1.9
2021-01-30,Eua Nba,00:00,Utah Jazz,Dallas Mavericks,120.0,101.0,1.58,2.5,220.5,1.9,1.9,-4.5,1.95,1.86
2021-01-30,Eua Nba,22:00,Charlotte Hornets,Milwaukee Bucks,126.0,114.0,4.5,1.22,229.5,1.9,1.9,7.5,1.95,1.86
2021-01-31,Eua Nba,21:00,Indiana Pacers,Philadelphia 76ers,110.0,119.0,1.68,2.25,221.5,1.9,1.9,-2.5,1.9,1.9
2021-01-31,Eua Nba,22:00,Minnesota Timberwolves,Cleveland Cavaliers,109.0,104.0,2.4,1.62,218.5,1.9,1.9,2.5,1.9,1.9
2021-01-31,Eua Nba,21:00,Toronto Raptors,Orlando Magic,115.0,102.0,1.45,2.8,215.5,1.9,1.9,-5.5,1.9,1.9
2021-01-31,Eua Nba,17:30,Denver Nuggets,Utah Jazz,128.0,117.0,2.3,1.66,219.5,1.9,1.9,-2.5,1.9,1.9
2021-01-31,Eua Nba,15:00,New York Knicks,Los Angeles Clippers,115.0,129.0,4.75,1.2,209.5,1.9,1.9,8.5,1.9,1.9
2021-01-31,Eua Nba,00:00,Golden State Warriors,Detroit Pistons,118.0,91.0,1.44,2.85,223.5,1.9,1.9,-5.5,1.95,1.86
2021-01-31,Eua Nba,21:00,Washington Wizards,Brooklyn Nets,149.0,146.0,3.1,1.4,243.5,1.9,1.9,6.5,1.86,1.95
2021-02-01,Eua Nba,21:30,Atlanta Hawks,Los Angeles Lakers,99.0,107.0,3.4,1.33,217.5,1.9,1.9,5.5,1.9,1.9
2021-02-01,Eua Nba,22:00,Milwaukee Bucks,Portland Trail Blazers,134.0,106.0,1.2,4.75,234.5,1.9,1.9,-9.5,1.86,1.95
2021-02-01,Eua Nba,22:00,Oklahoma City Thunder,Houston Rockets,106.0,136.0,2.7,1.5,222.5,1.9,1.9,4.5,1.9,1.9
2021-02-01,Eua Nba,22:00,New Orleans Pelicans,Sacramento Kings,109.0,118.0,1.74,2.15,232.5,1.9,1.9,-3.5,1.9,1.9
2021-02-01,Eua Nba,21:30,Miami Heat,Charlotte Hornets,121.0,129.0,1.31,3.55,215.5,1.9,1.9,-7.5,1.86,1.95
2021-02-01,Eua Nba,22:00,Cleveland Cavaliers,Minnesota Timberwolves,100.0,98.0,1.64,2.35,216.5,1.9,1.9,-5.5,1.9,1.9
2021-02-01,Eua Nba,22:30,Dallas Mavericks,Phoenix Suns,108.0,109.0,1.74,2.15,216.5,1.9,1.9,-3.5,1.9,1.9
2021-02-01,Eua Nba,22:30,San Antonio Spurs,Memphis Grizzlies,102.0,133.0,1.58,2.5,220.5,1.86,1.95,-3.5,1.86,1.95
2021-02-01,Eua Nba,22:00,Chicago Bulls,New York Knicks,110.0,102.0,1.6,2.45,217.5,1.9,1.9,-3.5,1.9,1.9
2021-02-02,Eua Nba,22:00,Indiana Pacers,Memphis Grizzlies,134.0,116.0,1.55,2.6,220.5,1.9,1.9,-5.5,1.9,1.9
2021-02-02,Eua Nba,21:00,Orlando Magic,Toronto Raptors,108.0,123.0,3.1,1.4,214.5,1.9,1.9,5.5,1.86,1.95
2021-02-02,Eua Nba,21:30,Brooklyn Nets,Los Angeles Clippers,124.0,120.0,2.0,1.83,241.5,1.9,1.9,-1.5,1.9,1.9
2021-02-02,Eua Nba,22:00,Washington Wizards,Portland Trail Blazers,121.0,132.0,1.66,2.3,239.5,1.9,1.9,-2.5,1.9,1.9
2021-02-03,Eua Nba,22:00,Oklahoma City Thunder,Houston Rockets,104.0,87.0,3.15,1.38,220.5,1.9,1.9,4.5,1.9,1.9
2021-02-03,Eua Nba,21:00,Charlotte Hornets,Philadelphia 76ers,111.0,118.0,3.4,1.33,221.5,1.9,1.9,6.5,1.9,1.9
2021-02-03,Eua Nba,00:00,Utah Jazz,Detroit Pistons,117.0,105.0,1.11,7.0,217.5,1.9,1.9,-12.5,1.9,1.9
